sales_id,order_id,product_id,price_per_unit,quantity,total_price,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,product_type,product_name,size,colour,price,description
110,24,8,96,1,96,469,14566,2021-09-04,2021-09-20,Faber Purcell,Female,78.0,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,Shirt,Oxford Cloth,L,orange,114,"A orange coloured, L sized, Oxford Cloth Shirt"
111,24,852,113,2,226,469,14566,2021-09-04,2021-09-20,Faber Purcell,Female,78.0,783 Olivia CrescentSuite 877,5011,Andrewborough,New South Wales,Australia,Trousers,Chinos,M,yellow,100,"A yellow coloured, M sized, Chinos Trousers"
112,25,736,109,3,327,562,47075,2021-07-04,2021-07-08,Joy Mirrlees,Agender,58.0,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia,Jacket,Peacoat,S,red,102,"A red coloured, S sized, Peacoat Jacket"
113,25,593,100,2,200,562,47075,2021-07-04,2021-07-08,Joy Mirrlees,Agender,58.0,04 Spencer MallApt. 910,8257,West Rubyland,Queensland,Australia,Jacket,Bomber,L,violet,90,"A violet coloured, L sized, Bomber Jacket"
114,26,808,117,2,234,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80.0,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,Jacket,Shearling,L,red,95,"A red coloured, L sized, Shearling Jacket"
115,26,154,91,3,273,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80.0,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,Shirt,Linen,XL,yellow,116,"A yellow coloured, XL sized, Linen Shirt"
116,26,453,107,1,107,732,15964,2021-04-25,2021-05-04,Gorden Seago,Genderfluid,80.0,905 Stephanie BoulevardApt. 217,8114,Port Aaronton,Queensland,Australia,Jacket,Denim,L,violet,92,"A violet coloured, L sized, Denim Jacket"
117,27,302,105,2,210,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49.0,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,Shirt,Cuban Collar,M,blue,93,"A blue coloured, M sized, Cuban Collar Shirt"
118,27,823,117,1,117,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49.0,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,Jacket,Shearling,L,green,95,"A green coloured, L sized, Shearling Jacket"
119,27,360,94,1,94,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49.0,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,Shirt,Henley,XS,yellow,92,"A yellow coloured, XS sized, Henley Shirt"
120,27,430,107,1,107,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49.0,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,Jacket,Denim,XS,yellow,92,"A yellow coloured, XS sized, Denim Jacket"
121,27,1027,90,3,270,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49.0,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,Trousers,Relaxed Leg,M,yellow,95,"A yellow coloured, M sized, Relaxed Leg Trousers"
122,27,603,112,1,112,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49.0,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,Jacket,Cardigan,L,orange,118,"A orange coloured, L sized, Cardigan Jacket"
123,27,843,113,2,226,443,35513,2021-05-16,2021-05-28,Melodee Spencley,Bigender,49.0,033 Mitchell IslandApt. 732,9651,Crooksshire,Victoria,Australia,Trousers,Chinos,L,red,100,"A red coloured, L sized, Chinos Trousers"
124,28,19,96,2,192,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Shirt,Oxford Cloth,XL,green,114,"A green coloured, XL sized, Oxford Cloth Shirt"
125,28,226,106,2,212,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Shirt,Chambray,S,green,105,"A green coloured, S sized, Chambray Shirt"
126,28,1158,99,1,99,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Trousers,High-Waisted,L,red,98,"A red coloured, L sized, High-Waisted Trousers"
127,28,730,119,1,119,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Jacket,Trench Coat,XS,violet,112,"A violet coloured, XS sized, Trench Coat Jacket"
128,28,2,96,2,192,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Shirt,Oxford Cloth,M,red,114,"A red coloured, M sized, Oxford Cloth Shirt"
129,28,761,109,2,218,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Jacket,Peacoat,S,indigo,102,"A indigo coloured, S sized, Peacoat Jacket"
130,28,684,113,3,339,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Jacket,Parka,XL,green,119,"A green coloured, XL sized, Parka Jacket"
131,28,922,96,2,192,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Trousers,Drawstring,M,yellow,104,"A yellow coloured, M sized, Drawstring Trousers"
132,28,1053,93,2,186,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Trousers,Joggers,L,red,94,"A red coloured, L sized, Joggers Trousers"
133,28,1259,112,3,336,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Trousers,Tracksuit Bottoms,XL,violet,91,"A violet coloured, XL sized, Tracksuit Bottoms Trousers"
134,28,803,91,2,182,206,29968,2021-08-19,2021-09-04,Crin Johnikin,Polygender,66.0,09 Kiehn View RdApt. 209,2155,South Clairetown,Queensland,Australia,Jacket,Pullover,L,violet,114,"A violet coloured, L sized, Pullover Jacket"
135,29,633,93,1,93,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24.0,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,Jacket,Coach,L,red,115,"A red coloured, L sized, Coach Jacket"
136,29,907,94,3,282,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24.0,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,Trousers,Cords,M,violet,113,"A violet coloured, M sized, Cords Trousers"
137,29,246,95,2,190,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24.0,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,Shirt,Polo,S,red,117,"A red coloured, S sized, Polo Shirt"
138,29,762,109,3,327,993,57645,2021-03-22,2021-03-28,Orella Singyard,Polygender,24.0,327 Abby CircleApt. 055,536,Michaelberg,Victoria,Australia,Jacket,Peacoat,M,indigo,102,"A indigo coloured, M sized, Peacoat Jacket"
139,30,407,119,2,238,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27.0,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,Shirt,Casual Slim Fit,M,blue,113,"A blue coloured, M sized, Casual Slim Fit Shirt"
140,30,325,109,2,218,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27.0,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,Shirt,Mandarin Collar,XS,yellow,108,"A yellow coloured, XS sized, Mandarin Collar Shirt"
141,30,2,96,1,96,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27.0,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,Shirt,Oxford Cloth,M,red,114,"A red coloured, M sized, Oxford Cloth Shirt"
142,30,411,119,2,238,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27.0,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,Shirt,Casual Slim Fit,S,indigo,113,"A indigo coloured, S sized, Casual Slim Fit Shirt"
143,30,1167,99,1,99,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27.0,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,Trousers,High-Waisted,M,yellow,98,"A yellow coloured, M sized, High-Waisted Trousers"
144,30,462,118,3,354,260,59350,2021-07-07,2021-07-26,Whitney Scarman,Female,27.0,01 D'amore ManorSuite 692,3012,Trompview,Tasmania,Australia,Jacket,Puffer,M,orange,110,"A orange coloured, M sized, Puffer Jacket"
145,31,484,118,2,236,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Jacket,Puffer,XL,indigo,110,"A indigo coloured, XL sized, Puffer Jacket"
146,31,1071,93,1,93,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Trousers,Joggers,S,blue,94,"A blue coloured, S sized, Joggers Trousers"
147,31,1245,112,1,112,727,15722,2021-03-11,2021-04-05,Herschel Verdey,Female,26.0,2752 Lily RoadApt. 721,3249,Jacobport,New South Wales,Australia,Trousers,Tracksuit Bottoms,XS,blue,91,"A blue coloured, XS sized, Tracksuit Bottoms Trousers"
148,32,1096,115,3,345,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51.0,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,Trousers,Cropped,S,yellow,99,"A yellow coloured, S sized, Cropped Trousers"
149,32,323,109,1,109,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51.0,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,Shirt,Mandarin Collar,L,orange,108,"A orange coloured, L sized, Mandarin Collar Shirt"
150,32,22,96,3,288,627,24976,2021-06-17,2021-07-14,Codie Everly,Genderfluid,51.0,66 Isla CrescentApt. 573,7404,Port Christopher,South Australia,Australia,Shirt,Oxford Cloth,M,blue,114,"A blue coloured, M sized, Oxford Cloth Shirt"
151,33,486,118,2,236,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48.0,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,Jacket,Puffer,S,violet,110,"A violet coloured, S sized, Puffer Jacket"
152,33,1173,99,3,297,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48.0,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,Trousers,High-Waisted,L,green,98,"A green coloured, L sized, High-Waisted Trousers"
153,33,322,109,3,327,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48.0,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,Shirt,Mandarin Collar,M,orange,108,"A orange coloured, M sized, Mandarin Collar Shirt"
154,33,955,97,3,291,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48.0,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,Trousers,Slim-Fit,XS,yellow,119,"A yellow coloured, XS sized, Slim-Fit Trousers"
155,33,511,102,2,204,588,52945,2021-07-01,2021-07-07,Nicole Cheel,Genderfluid,48.0,550 Alexis BoulevardSuite 124,9614,West Danieltown,Victoria,Australia,Jacket,Windbreaker,S,blue,109,"A blue coloured, S sized, Windbreaker Jacket"
156,34,817,117,2,234,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21.0,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Jacket,Shearling,M,yellow,95,"A yellow coloured, M sized, Shearling Jacket"
157,34,555,98,1,98,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21.0,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Jacket,Leather,XS,violet,113,"A violet coloured, XS sized, Leather Jacket"
158,34,775,91,3,273,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21.0,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Jacket,Pullover,XS,orange,114,"A orange coloured, XS sized, Pullover Jacket"
159,34,62,104,1,104,412,36244,2021-05-23,2021-05-30,Chandal Fransinelli,Polygender,21.0,7048 Barrows CrescentSuite 562,238,Hackettchester,South Australia,Australia,Shirt,Dress,M,indigo,119,"A indigo coloured, M sized, Dress Shirt"
160,35,991,106,2,212,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64.0,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,Trousers,Wool,S,yellow,111,"A yellow coloured, S sized, Wool Trousers"
161,35,527,98,1,98,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64.0,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,Jacket,Leather,M,red,113,"A red coloured, M sized, Leather Jacket"
162,35,1257,112,2,224,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64.0,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,Trousers,Tracksuit Bottoms,M,violet,91,"A violet coloured, M sized, Tracksuit Bottoms Trousers"
163,35,1043,90,1,90,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64.0,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,Trousers,Relaxed Leg,L,indigo,95,"A indigo coloured, L sized, Relaxed Leg Trousers"
164,35,549,98,1,98,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64.0,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,Jacket,Leather,XL,blue,113,"A blue coloured, XL sized, Leather Jacket"
165,35,302,105,1,105,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64.0,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,Shirt,Cuban Collar,M,blue,93,"A blue coloured, M sized, Cuban Collar Shirt"
166,35,671,113,3,339,358,49665,2021-08-31,2021-09-07,Jermaine Goranov,Genderfluid,64.0,9937 Oliver CircleApt. 655,6842,Kreigerbury,Northern Territory,Australia,Jacket,Parka,S,orange,119,"A orange coloured, S sized, Parka Jacket"
167,36,675,113,1,113,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Jacket,Parka,XS,yellow,119,"A yellow coloured, XS sized, Parka Jacket"
168,36,636,93,3,279,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Jacket,Coach,S,orange,115,"A orange coloured, S sized, Coach Jacket"
169,36,37,104,2,208,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Shirt,Dress,M,red,119,"A red coloured, M sized, Dress Shirt"
170,36,831,117,2,234,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Jacket,Shearling,S,indigo,95,"A indigo coloured, S sized, Shearling Jacket"
171,36,737,109,2,218,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Jacket,Peacoat,M,red,102,"A red coloured, M sized, Peacoat Jacket"
172,36,203,98,1,98,51,32494,2021-08-22,2021-09-04,Kayley Brosoli,Non-binary,52.0,59 Hand ManorApt. 544,6322,South Evaport,Northern Territory,Australia,Shirt,Camp Collared,L,indigo,112,"A indigo coloured, L sized, Camp Collared Shirt"
173,37,809,117,3,351,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38.0,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,Jacket,Shearling,XL,red,95,"A red coloured, XL sized, Shearling Jacket"
174,37,995,106,3,318,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38.0,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,Trousers,Wool,XS,green,111,"A green coloured, XS sized, Wool Trousers"
175,37,605,112,3,336,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38.0,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,Jacket,Cardigan,XS,yellow,118,"A yellow coloured, XS sized, Cardigan Jacket"
176,37,608,112,2,224,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38.0,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,Jacket,Cardigan,L,yellow,118,"A yellow coloured, L sized, Cardigan Jacket"
177,37,645,93,2,186,78,53949,2021-07-07,2021-07-18,Jethro Pollak,Genderqueer,38.0,7812 Towne GroveSuite 233,7232,Lake Alihaven,Northern Territory,Australia,Jacket,Coach,XS,green,115,"A green coloured, XS sized, Coach Jacket"
178,38,1015,90,2,180,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76.0,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Trousers,Relaxed Leg,XS,red,95,"A red coloured, XS sized, Relaxed Leg Trousers"
179,38,503,102,1,102,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76.0,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Jacket,Windbreaker,L,yellow,109,"A yellow coloured, L sized, Windbreaker Jacket"
180,38,138,92,2,184,809,46219,2021-02-03,2021-02-19,Winn Siemandl,Bigender,76.0,443 Holly AvenueSuite 631,8563,South Tyler,Tasmania,Australia,Shirt,Denim,L,violet,115,"A violet coloured, L sized, Denim Shirt"
181,39,621,112,2,224,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Jacket,Cardigan,S,indigo,118,"A indigo coloured, S sized, Cardigan Jacket"
182,39,338,109,2,218,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Shirt,Mandarin Collar,L,blue,108,"A blue coloured, L sized, Mandarin Collar Shirt"
183,39,148,91,3,273,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Shirt,Linen,L,orange,116,"A orange coloured, L sized, Linen Shirt"
184,39,631,93,3,279,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Jacket,Coach,S,red,115,"A red coloured, S sized, Coach Jacket"
185,39,916,96,1,96,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Trousers,Drawstring,S,orange,104,"A orange coloured, S sized, Drawstring Trousers"
186,39,317,109,2,218,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Shirt,Mandarin Collar,M,red,108,"A red coloured, M sized, Mandarin Collar Shirt"
187,39,49,104,1,104,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Shirt,Dress,XL,yellow,119,"A yellow coloured, XL sized, Dress Shirt"
188,39,1030,90,2,180,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Trousers,Relaxed Leg,XS,green,95,"A green coloured, XS sized, Relaxed Leg Trousers"
189,39,892,94,3,282,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Trousers,Cords,M,green,113,"A green coloured, M sized, Cords Trousers"
190,39,20,96,2,192,466,23990,2021-02-26,2021-03-20,Vinnie Feaver,Male,28.0,18 Jack JunctionSuite 575,7356,North Justin,South Australia,Australia,Shirt,Oxford Cloth,XS,blue,114,"A blue coloured, XS sized, Oxford Cloth Shirt"
191,40,333,109,2,218,86,56657,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76.0,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,Shirt,Mandarin Collar,L,green,108,"A green coloured, L sized, Mandarin Collar Shirt"
192,40,650,93,1,93,86,56657,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76.0,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,Jacket,Coach,XS,blue,115,"A blue coloured, XS sized, Coach Jacket"
193,40,479,118,3,354,86,56657,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76.0,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,Jacket,Puffer,XL,blue,110,"A blue coloured, XL sized, Puffer Jacket"
194,40,688,113,3,339,86,56657,2021-01-07,2021-01-19,Corinna Maystone,Non-binary,76.0,040 Savannah GroveSuite 967,9337,Gleasonport,Tasmania,Australia,Jacket,Parka,L,blue,119,"A blue coloured, L sized, Parka Jacket"
195,41,1012,106,1,106,790,53386,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67.0,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia,Trousers,Wool,M,violet,111,"A violet coloured, M sized, Wool Trousers"
196,41,730,119,1,119,790,53386,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67.0,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia,Jacket,Trench Coat,XS,violet,112,"A violet coloured, XS sized, Trench Coat Jacket"
197,41,579,100,3,300,790,53386,2021-01-03,2021-01-09,Drake Ivanilov,Genderqueer,67.0,107 Wilkinson ParkwaySuite 249,6313,Nathanfort,Australian Capital Territory,Australia,Jacket,Bomber,XL,green,90,"A green coloured, XL sized, Bomber Jacket"
198,42,866,113,1,113,690,33993,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34.0,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Trousers,Chinos,S,indigo,100,"A indigo coloured, S sized, Chinos Trousers"
199,42,978,97,2,194,690,33993,2021-07-29,2021-08-02,Arlie Bowman,Genderqueer,34.0,04 Christian RidgeApt. 329,6697,Port Annabelle,Northern Territory,Australia,Trousers,Slim-Fit,L,violet,119,"A violet coloured, L sized, Slim-Fit Trousers"
